x,y,d,s,T
-0.00282648,-0.00229953,-0.84958121,0.97902317,-0.01855990
0.00284060,0.00230252,0.86363629,-0.97894819,-0.01719123
-0.00010655,0.00448410,0.48643335,-0.65733564,0.06270347
0.00057741,-0.00485266,-0.91058398,0.62320434,0.05768793
0.00039126,0.00087593,-0.90251318,0.02801791,0.01103272
0.00094038,0.00474777,0.90431429,-0.73592708,-0.10123173
-0.00032321,0.00095344,-0.90455220,-0.06460479,-0.09232258
0.00253571,0.00343494,0.91726456,-0.89028948,-0.06059910
0.00253082,0.00341039,0.90586315,-0.89268909,-0.07052079
-0.00287359,0.00157626,0.90472361,-0.30210076,-0.02168038
-0.00165681,-0.00208610,0.31992464,0.98460767,-0.01641687
0.00103768,-0.00165159,0.90529673,0.26555428,-0.17885756
0.00104221,-0.00162745,0.89309677,0.26154410,-0.20236577
0.00101893,-0.00163501,0.91756052,0.26141585,-0.16014393
0.00016644,-0.00091661,0.90379233,0.03345077,-0.06167858
0.00290297,-0.00216342,-0.90763947,0.34533179,-0.00759431
0.00289808,-0.00218797,-0.90425683,0.34674071,-0.00757663
0.00290785,-0.00213887,-0.91124754,0.34270204,-0.00755055
0.00225906,0.00382177,0.90216287,-0.85639461,-0.11484113
0.00227788,0.00380527,0.90657152,-0.85669778,-0.10758504
0.00224024,0.00383828,0.89796304,-0.85377598,-0.12199469
-0.00092727,0.00258032,-0.90600265,-0.45309989,0.07706425
-0.00095097,0.00257227,-0.89004936,-0.44955703,0.08402210
0.00086152,0.00268375,-0.90007063,-0.85892532,-0.12457790
0.00238255,-0.00366778,-0.90831582,0.46336636,0.08464685
0.00285185,0.00258096,0.91784199,-0.95873750,-0.01515608
0.00281395,-0.00127794,-0.90519071,0.27942026,-0.03436078
0.00008035,-0.00490687,-0.90806899,0.66014865,0.00791473
-0.00064626,0.00288171,-0.90671349,-0.53361504,0.13332416
-0.00064138,0.00290626,-0.88963900,-0.53694655,0.15604563
-0.00024486,0.00489432,0.90471934,-0.64913880,0.02578215
0.00195970,0.00209562,-0.01839089,-0.99290646,-0.01950608
0.00198338,0.00210365,0.00647675,-0.99235933,-0.02144327
-0.00098507,0.00473533,0.90737234,-0.59264383,0.10122348
-0.00100877,0.00472729,0.90795823,-0.59109168,0.10283384
-0.00096136,0.00474338,0.90701832,-0.59529972,0.09932757
0.00189355,0.00209604,-0.08278391,-0.99289673,-0.01983384
-0.00148201,-0.00209539,0.49473940,0.97881512,-0.01581811
-0.00044438,0.00100529,-0.91045105,-0.09011911,-0.11191552
-0.00046878,0.00099629,-0.89216113,-0.09402576,-0.13624350
-0.00272593,0.00098538,0.90870981,-0.25662321,-0.04798307
-0.00121404,-0.00463650,-0.90265982,0.75768742,-0.12896451
0.00266013,-0.00316153,-0.90271839,0.42111192,0.03395332
0.00110437,0.00068297,-0.90145830,0.08197571,0.02734790
-0.00029199,-0.00088993,0.90471842,-0.02149442,0.00265968
0.00092035,0.00075788,-0.90745461,0.06810271,0.02999289
0.00234711,-0.00029174,-0.90303336,0.19897685,-0.07508858
-0.00023353,0.00306755,-0.90710404,-0.62197076,0.06812359
-0.00020983,0.00307559,-0.90403806,-0.62673524,0.06336771
-0.00025726,0.00305958,-0.90952637,-0.61717409,0.07272032
0.00265035,-0.00321063,-0.91381446,0.42400970,0.03333414
-0.00099117,-0.00073804,0.91197276,-0.07347406,0.02831253
0.00198229,-0.00412410,-0.90546518,0.50620642,0.13727221
0.00222438,0.00209393,0.23974640,-0.99335589,-0.01717683
-0.00244093,0.00041822,0.90868889,-0.21086080,-0.07052351
0.00054253,0.00085859,-0.90968705,0.03864795,0.02003714
-0.00004363,0.00091115,-0.91022965,-0.00939352,-0.03706703
0.00053706,0.00294015,-0.91716732,-0.77797345,-0.11910117
0.00056050,0.00294790,-0.89868827,-0.78094128,-0.14548463
0.00106856,-0.00182353,0.91687172,0.29976389,-0.13156783
-0.00027967,0.00094799,-0.91138393,-0.05638252,-0.07837006
-0.00219701,0.00008893,0.91193783,-0.18188250,-0.06226872
-0.00247368,0.00047578,0.90565643,-0.21547301,-0.07203173
-0.00040469,-0.00301134,0.91062359,0.74835998,-0.10778053
-0.00042839,-0.00301939,0.89418689,0.75235133,-0.13003381
0.00251271,0.00210026,0.52304710,-0.99297914,-0.01522905
-0.00275616,0.00294387,0.91337683,-0.40325414,0.01512828
-0.00276105,0.00291932,0.91016380,-0.40062204,0.01444530
0.00116571,0.00065800,-0.90246492,0.08660548,0.02460610
0.00261688,-0.00326777,-0.90786190,0.42859164,0.04122651
0.00097661,-0.00151243,0.90834967,0.23625574,-0.18806970
0.00098150,-0.00148788,0.89288515,0.23230304,-0.21756193
0.00095850,-0.00149512,0.91658346,0.23169326,-0.17375598
0.00096280,-0.00147124,0.90149291,0.22764760,-0.20286455
0.00127429,0.00209171,-0.70926466,-0.97982441,-0.00808104
0.00136856,0.00056659,-0.90874772,0.10298607,0.01172771
0.00138737,0.00055008,-0.90312035,0.10557808,0.01019411
0.00134974,0.00058310,-0.91455497,0.10237113,0.01294900
0.00186987,0.00208800,-0.10799304,-0.99340917,-0.01779628
0.00185107,0.00210449,-0.12218427,-0.99210188,-0.02216460
0.00288270,-0.00237633,-0.90723201,0.36079946,-0.00404508
0.00287781,-0.00240088,-0.90568331,0.36267507,-0.00363681
0.00288758,-0.00235178,-0.90901544,0.35814912,-0.00439749
0.00108671,0.00470588,0.91600327,-0.74718834,-0.10132246
-0.00282962,-0.00209503,-0.83381562,0.99319783,-0.00911495
-0.00240837,-0.00208950,-0.41946503,0.99381173,-0.01457417
-0.00113388,-0.00467798,-0.90820900,0.75052836,-0.11495978
-0.00077826,0.00276736,-0.90695862,-0.49948240,0.12164404
0.00076650,-0.00277255,0.91162716,0.50202909,0.11725406
-0.00011833,-0.00490562,-0.90808248,0.67568239,-0.01251697
-0.00062256,0.00288975,-0.91396255,-0.53822447,0.12343705
-0.00061768,0.00291430,-0.89652422,-0.54150138,0.14653505
-0.00059886,0.00289779,-0.92069441,-0.54290795,0.11385344
-0.00059397,0.00292234,-0.90289436,-0.54612512,0.13729067
0.00104809,0.00228654,-0.89724433,-0.93847208,-0.02572578
-0.00236351,0.00369522,0.90868800,-0.46449237,0.08757681
0.00002053,-0.00309596,0.90376489,0.66361767,0.00551614
-0.00000317,-0.00310400,0.89594780,0.66812003,-0.00217039
0.00144911,0.00208244,-0.53176081,-0.98163230,-0.01207728
0.00208065,0.00403593,0.91111681,-0.83544339,-0.12509329
0.00206183,0.00405244,0.90930989,-0.83381123,-0.12907745
0.00209947,0.00401942,0.91312423,-0.83668603,-0.12080827
-0.00108288,0.00190943,-0.91327990,-0.31688357,-0.11808850
-0.00108777,0.00188488,-0.90611955,-0.31199755,-0.13261594
0.00235669,0.00209309,0.36906164,-0.99331796,-0.01573103
0.00238038,0.00210111,0.39340895,-0.99284956,-0.01696748
-0.00194520,-0.00209247,0.03332336,0.99321170,-0.01876776
0.00262906,0.00323771,0.91930830,-0.90897736,-0.04795320
0.00261024,0.00325422,0.91088483,-0.90689162,-0.05527012
0.00106326,0.00224810,-0.89350645,-0.94692812,-0.01995663
-0.00287048,-0.00252041,-0.92341527,0.96338121,-0.01305256
-0.00286559,-0.00249587,-0.91455571,0.96410508,-0.01417813
0.00017028,-0.00489925,-0.90430045,0.65474759,0.01789178
-0.00252600,0.00343405,0.90477363,-0.44235753,0.06030955
-0.00290538,-0.00214551,-0.91108709,0.99004513,-0.00821046
-0.00290141,-0.00212025,-0.90580965,0.99156769,-0.00761477
0.00013246,0.00490855,0.91164683,-0.67608015,-0.01341356
0.00015128,0.00489204,0.89608096,-0.67684857,-0.01806607
0.00015616,0.00491659,0.92085631,-0.67720507,-0.01406914
-0.00083662,0.00270265,-0.90740092,-0.48246643,0.10821794
0.00005664,-0.00491492,-0.91554320,0.66194691,0.00501818
0.00063682,-0.00288681,0.90817295,0.53538399,0.13143523
0.00061274,-0.00289694,0.91370532,0.54048430,0.12370628
0.00248903,0.00209223,0.49890278,-0.99343002,-0.01422366
0.00247023,0.00210872,0.48239663,-0.99248431,-0.01715476
-0.00094845,0.00147432,-0.91558324,-0.22699913,-0.17659625
-0.00095333,0.00144977,-0.89918294,-0.22321570,-0.20782757
-0.00084610,-0.00478630,-0.91201518,0.72920051,-0.08402400
-0.00095060,-0.00475364,-0.91316897,0.73674410,-0.09267437
0.00158764,-0.00444116,-0.91209910,0.54327742,0.13510686
-0.00257194,0.00064847,0.90551459,-0.22987317,-0.06680498
-0.00289168,0.00170747,0.90651639,-0.31134360,-0.01699852
-0.00289758,-0.00232364,-0.91980883,0.97667940,-0.01102821
0.00081649,0.00079131,-0.90836441,0.05988265,0.02936698
-0.00207273,0.00404572,0.91231015,-0.49835025,0.12100378
0.00043853,-0.00100795,0.91529776,0.08922541,-0.10567954
0.00002249,0.00091103,-0.91118927,0.00144597,-0.02645811
0.00004131,0.00089453,-0.89490184,0.00207788,-0.02808869
0.00003643,0.00086998,-0.87027752,0.00162288,-0.03533269
0.00006013,0.00087802,-0.87870385,0.00411661,-0.02904686
0.00006502,0.00090257,-0.90336710,0.00457160,-0.02251363
0.00047538,0.00296635,-0.92296902,-0.76465891,-0.10477938
-0.00212293,-0.00398348,-0.90542045,0.84076304,-0.12826428
-0.00210412,-0.00399998,-0.90302778,0.83852331,-0.13319895
-0.00214175,-0.00396697,-0.90801910,0.84140091,-0.12306971
0.00098290,0.00473931,0.91038084,-0.73982686,-0.09874053
-0.00267302,-0.00208779,-0.67912284,0.99376116,-0.01145387
0.00125061,0.00208367,-0.73640841,-0.98165922,-0.00587360
-0.00275128,0.00296842,0.91681941,-0.40515695,0.01571636
-0.00125069,0.00462230,0.90535934,-0.57163193,0.12697454
-0.00122699,0.00463034,0.90251974,-0.57427142,0.12885393
-0.00127440,0.00461425,0.90841767,-0.56984273,0.12464065
-0.00242330,-0.00360468,-0.90650218,0.87567825,-0.08458759
-0.00244212,-0.00358818,-0.91317498,0.87793736,-0.07638232
0.00049852,-0.00103500,0.91373539,0.10227816,-0.11925615
0.00052105,-0.00102635,0.89564317,0.10511288,-0.14488754
0.00027273,0.00305635,-0.90896141,-0.72119046,-0.07956152
0.00029630,0.00306424,-0.89521169,-0.72552333,-0.09644488
0.00024982,0.00304941,-0.92117208,-0.71726402,-0.06486498
0.00168431,0.00037614,-0.91263059,0.13003810,-0.01578823
0.00170313,0.00035963,-0.91014640,0.13268220,-0.01844817
0.00166549,0.00039265,-0.91531943,0.12893053,-0.01319802
0.00241750,-0.00038232,-0.90888028,0.20862036,-0.07069742
0.00024779,-0.00306461,0.90685948,0.61937542,0.07211025
0.00022409,-0.00307266,0.90409681,0.62415499,0.06737060
0.00027150,-0.00305657,0.90904947,0.61457015,0.07671576
0.00236708,0.00369819,0.91331485,-0.86731299,-0.08800716
0.00234826,0.00371469,0.90773824,-0.86636648,-0.09588987
0.00257852,-0.00334947,-0.91037092,0.43574964,0.04770549
0.00015495,0.00091020,-0.91438411,0.01166379,-0.00985308
0.00067010,0.00083320,-0.91144449,0.04925439,0.02525159
0.00250296,0.00349250,0.91421877,-0.88541697,-0.06569935
0.00248414,0.00350900,0.90663360,-0.88325813,-0.07384351
0.00099108,-0.00155359,0.91292643,0.24451874,-0.17666469
-0.00040089,-0.00088106,0.90890197,-0.02826071,0.01130647
0.00285086,-0.00142566,-0.90818888,0.29075678,-0.02636135
-0.00214367,-0.00209122,-0.16023351,0.99340985,-0.01727581
-0.00216734,-0.00209924,-0.18504493,0.99289882,-0.01887323
0.00176823,-0.00431120,-0.91011669,0.52734381,0.13933160
-0.00081291,0.00271069,-0.92017698,-0.48704713,0.09713010
0.00277807,0.00287634,0.92302326,-0.93734616,-0.02275182
0.00275926,0.00289284,0.91140800,-0.93515539,-0.02746658
0.00226394,0.00384632,0.92142401,-0.85470104,-0.09372111
0.00224513,0.00386283,0.91739296,-0.85208230,-0.10037281
0.00090153,0.00077438,-0.91726398,0.06565150,0.02777399
0.00273508,-0.00100701,-0.90980354,0.25911175,-0.04616803
0.00197740,-0.00414865,-0.92013682,0.50834460,0.11743165
0.00287482,0.00247432,0.91945625,-0.96580299,-0.01302925
0.00289289,0.00234314,0.91766229,-0.97469450,-0.01155772
-0.00072715,0.00280847,-0.91253608,-0.51240265,0.12100706
-0.00280590,-0.00208700,-0.80984627,0.99371649,-0.00905760
-0.00288752,0.00161731,0.91284417,-0.30423261,-0.01799382
-0.00099716,-0.00243419,0.88754947,0.90577700,-0.05695356
-0.00100204,-0.00245874,0.87615034,0.90337759,-0.07094349
-0.00102574,-0.00246678,0.85030437,0.90394983,-0.08685333
-0.00100693,-0.00248328,0.86475092,0.90097818,-0.08619211
-0.00098278,-0.00247576,0.89090194,0.90032142,-0.06912845
-0.00098813,-0.00249998,0.87912678,0.89798645,-0.08509941
-0.00101181,-0.00250786,0.85333958,0.89857544,-0.10264598
-0.00099300,-0.00252437,0.86778426,0.89560318,-0.10208384
-0.00096939,-0.00251644,0.89350877,0.89502483,-0.08339077
-0.00097420,-0.00254087,0.88221984,0.89263304,-0.10105603
-0.00095050,-0.00253282,0.90806480,0.89206100,-0.08103997
-0.00095537,-0.00255735,0.89383182,0.88905577,-0.09957311
-0.00093167,-0.00254931,0.91834679,0.88800461,-0.07832539
-0.00093655,-0.00257385,0.90154286,0.88454427,-0.09772504
-0.00106597,0.00177845,-0.91121129,-0.29083014,-0.14840332
-0.00108384,0.00179477,-0.89681356,-0.29481782,-0.16555998
-0.00111385,-0.00068811,0.90981585,-0.08269005,0.02566161
0.00086145,-0.00265197,0.91959540,0.47172695,0.08545546
0.00088449,-0.00264279,0.90651277,0.46767791,0.09419951
0.00090320,-0.00265911,0.88177828,0.46809708,0.11824465
0.00090808,-0.00263456,0.89206757,0.46386735,0.10290726
-0.00013062,-0.00307849,0.91354843,0.69345233,-0.03845069
-0.00021472,0.00305104,-0.92719888,-0.62515786,0.05094727
0.00270737,-0.00092493,-0.91309378,0.25234471,-0.04847545
-0.00169928,-0.00207765,0.27967202,0.98814813,-0.01468414
-0.00172297,-0.00208569,0.25383745,0.98872092,-0.01683457
-0.00093216,0.00255577,-0.91464038,-0.44859240,0.06481444
-0.00095586,0.00254772,-0.89828985,-0.44478645,0.07145021
-0.00093704,0.00253122,-0.92277495,-0.44399595,0.05359283
-0.00096075,0.00252318,-0.90598054,-0.44004187,0.05985173
-0.00088862,-0.00477784,-0.91656088,0.73212242,-0.08345770
-0.00185537,-0.00208485,0.12325587,0.99363514,-0.01700663
-0.00183657,-0.00210134,0.13723355,0.99238896,-0.02131385
0.00037642,0.00302273,-0.91015578,-0.74242562,-0.10265660
0.00039608,0.00300719,-0.91768922,-0.74744852,-0.09865341
0.00234907,-0.00372493,-0.91443837,0.46794101,0.08502394
-0.00105251,-0.00071307,0.91013760,-0.07807952,0.02745269
-0.00212006,-0.00208311,-0.13552058,0.99391814,-0.01563491
-0.00019101,0.00305909,-0.92374815,-0.63002776,0.04747540
-0.00183009,0.00426542,0.91236593,-0.52202874,0.13479834
0.00279097,-0.00117127,-0.91148158,0.27236191,-0.03675767
0.00279585,-0.00114672,-0.92323129,0.27034476,-0.03218774
-0.00029351,-0.00489650,-0.91141598,0.68704388,-0.02946506
-0.00031569,-0.00089797,0.91520325,-0.02268897,0.00459391
-0.00046427,0.00102042,-0.91589596,-0.09484816,-0.11005208
-0.00048777,0.00101257,-0.89859402,-0.09859142,-0.13393420
0.00106021,-0.00175876,0.91259610,0.28683507,-0.14990207
0.00268751,0.00209095,0.69383624,-0.99353131,-0.01163334
0.00263395,0.00326226,0.93201368,-0.90682284,-0.04126201
0.00261513,0.00327877,0.92408252,-0.90573332,-0.04832489
-0.00259076,0.00066497,0.91457606,-0.23180921,-0.05938821
-0.00258587,0.00068952,0.89905445,-0.23389676,-0.06986622
-0.00009952,-0.00492212,-0.92387202,0.67362263,-0.00871291
-0.00117519,-0.00066314,0.91098831,-0.08729724,0.02303775
-0.00048329,0.00103666,-0.92218942,-0.09964107,-0.10653748
-0.00050665,0.00102900,-0.90467091,-0.10321976,-0.13139431
0.00286578,0.00253991,0.92287024,-0.96124534,-0.01349745
-0.00025767,-0.00305584,0.91305733,0.71855286,-0.07261773
0.00275356,-0.00102391,-0.92150042,0.26146230,-0.03867531
0.00264788,0.00322121,0.92794110,-0.91064623,-0.04100178
0.00264299,0.00319666,0.91509753,-0.91176266,-0.04705280
0.00029242,0.00304084,-0.91881349,-0.72604655,-0.07645922
-0.00255918,-0.00339899,-0.92927257,0.89553952,-0.05502540
0.00080519,0.00273340,-0.91078669,-0.84416229,-0.12174223
0.00078639,0.00274993,-0.91326080,-0.83934944,-0.12118695
0.00051620,-0.00105086,0.91946446,0.10673521,-0.11583060
0.00053965,-0.00104266,0.90099246,0.11009430,-0.14298146
0.00088948,-0.00261871,0.91638677,0.46338379,0.08020297
0.00091298,-0.00261009,0.90184386,0.45954101,0.08858597
0.00093177,-0.00262650,0.87712778,0.46023003,0.11061504
0.00093665,-0.00260195,0.88657268,0.45549037,0.09614641
0.00091783,-0.00258544,0.91130373,0.45508786,0.07513056
0.00094152,-0.00257737,0.89546825,0.45095780,0.08260493
-0.00177779,0.00430606,0.91185828,-0.52734150,0.13660253
0.00238475,-0.00032475,-0.91443321,0.20330089,-0.06641853
0.00016382,0.00306504,-0.92239168,-0.69996531,-0.04338645
-0.00105991,0.00180277,-0.92183457,-0.29553359,-0.12832309
0.00241114,-0.00363519,-0.91340437,0.45879131,0.07599717
0.00241602,-0.00361064,-0.90375215,0.45829515,0.08210155
-0.00114626,-0.00207290,0.84608223,0.98417909,-0.00076074
-0.00112745,-0.00208939,0.86296774,0.98080207,-0.00139995
-0.00113233,-0.00211392,0.85339959,0.97558918,-0.00419249
-0.00110864,-0.00210588,0.87985714,0.97742477,-0.00211348
-0.00111352,-0.00213041,0.87023145,0.97220748,-0.00516185
-0.00108983,-0.00212237,0.89674729,0.97404705,-0.00282890
-0.00109472,-0.00214691,0.88706586,0.96882611,-0.00604491
-0.00110390,-0.00208150,0.88787377,0.98243726,-0.00000020
-0.00274412,-0.00211193,-0.75098138,0.99233536,-0.01283916
-0.00010741,-0.00306911,0.92546320,0.68914403,-0.02801264
0.00246907,-0.00045639,-0.91196752,0.21392835,-0.06741465
-0.00255609,-0.00227683,-0.59075521,0.98032367,-0.03955041
-0.00257489,-0.00226033,-0.60555802,0.98139209,-0.03604429
0.00123669,0.00212469,-0.74122622,-0.97289794,-0.01219334
-0.00240569,-0.00240879,-0.47673594,0.97002796,-0.07856327
-0.00238688,-0.00242529,-0.46378219,0.96927374,-0.08504387
-0.00223651,-0.00255726,-0.36503085,0.95938084,-0.15162475
-0.00221770,-0.00257375,-0.35257543,0.95773225,-0.16182854
-0.00204356,-0.00269769,-0.22927876,0.94111959,-0.26158501
0.00233301,0.00208505,0.34465635,-0.99407889,-0.01443689
0.00139403,0.00236111,-0.50986695,-0.93821031,-0.12111295
0.00141287,0.00234461,-0.49539582,-0.94118325,-0.11360245
0.00143657,0.00235264,-0.46955749,-0.94175565,-0.12007106
-0.00246210,-0.00235930,-0.51738377,0.97430754,-0.06139717
-0.00248090,-0.00234281,-0.53160869,0.97496734,-0.05639201
0.00130478,0.00246804,-0.57079498,-0.92096402,-0.17476057
-0.00175623,0.00397001,0.63925201,-0.51176728,0.47624980
-0.00211890,-0.00263177,-0.28551507,0.95287562,-0.21024982
-0.00255709,0.00150055,0.60548401,-0.29252027,-0.17985512
-0.00257590,0.00151706,0.62086257,-0.29399619,-0.16684071
-0.00262243,0.00161582,0.65049781,-0.30241202,-0.13231954
-0.00260362,0.00159931,0.63433959,-0.30039084,-0.14428300
-0.00250617,0.00131183,0.59901327,-0.27658467,-0.22110616
-0.00234236,0.00102408,0.53761406,-0.24957492,-0.32833492
-0.00236115,0.00104061,0.54869883,-0.25159537,-0.31571312
-0.00218360,0.00071159,0.53543426,-0.21974048,-0.37095333
-0.00167593,-0.00284752,0.09878447,0.90204267,-0.45116033
-0.00214596,0.00067859,0.52024878,-0.21583897,-0.38523893
-0.00211315,0.00062108,0.52332380,-0.21020500,-0.38368906
-0.00191112,0.00041488,0.48300845,-0.18654929,-0.39375871
-0.00187348,0.00038187,0.47561499,-0.18263530,-0.39114690
-0.00177939,0.00029934,0.46146500,-0.17202992,-0.37537251
-0.00168526,0.00021679,0.45362103,-0.16141617,-0.34740762
-0.00159119,0.00013424,0.45219085,-0.15079390,-0.30912229
-0.00144065,0.00000224,0.46310799,-0.13256606,-0.23290852
-0.00140302,-0.00003078,0.46836691,-0.12892990,-0.21214080
-0.00130892,-0.00011331,0.48590216,-0.11831522,-0.15950530
-0.00121489,-0.00019573,0.50947352,-0.10815868,-0.10844925
-0.00112079,-0.00027835,0.53916770,-0.09755757,-0.06179472
-0.00093736,-0.00046791,0.63999808,-0.07623098,0.01527828
-0.00178862,-0.00274843,0.01232308,0.91986782,-0.36128156
-0.00065852,-0.00051062,0.59562127,-0.05498589,0.01477445
-0.00227304,0.00303915,0.49937333,-0.42420759,0.21495617
0.00028178,-0.00067231,0.64267357,0.04580298,-0.20403183
0.00026296,-0.00065581,0.63026640,0.04141879,-0.19892819
0.00040453,-0.00072217,0.65958324,0.06628073,-0.25330295
0.00046582,-0.00074720,0.66330823,0.07671082,-0.28042174
-0.00170860,-0.00278997,0.08136948,0.91038061,-0.40597814
-0.00028479,-0.00052110,0.53719869,-0.02319097,-0.04044757
0.00058360,-0.00082170,0.68503764,0.09900813,-0.32820918
0.00060242,-0.00083820,0.69120468,0.10249653,-0.33436214
0.00009709,-0.00071206,0.70829956,0.01680372,-0.11682030
-0.00257287,0.00197601,0.57306148,-0.33197593,-0.10853494
-0.00259729,0.00185336,0.60149550,-0.32060948,-0.11856712
0.00118581,-0.00134989,0.64761248,0.22734897,-0.55933782
0.00122347,-0.00138289,0.62960421,0.23510858,-0.57155154
0.00126108,-0.00141587,0.61014957,0.24251018,-0.58176144
-0.00248875,0.00106599,0.65832044,-0.25676187,-0.21917364
-0.00151552,0.00306739,-0.14626526,-0.46490564,0.56690954
-0.00125826,0.00336073,-0.14662102,-0.50840837,0.76596174
-0.00154571,0.00280534,-0.25698158,-0.43531312,0.35228972
-0.00155547,0.00275624,-0.27035788,-0.42946545,0.30771380
-0.00163293,0.00247814,-0.29841332,-0.39460977,0.04721566
-0.00164268,0.00242902,-0.30212243,-0.38773199,0.00217675
-0.00165244,0.00237992,-0.30438205,-0.38144474,-0.04235860
-0.00166224,0.00233084,-0.30510011,-0.37532559,-0.08626451
-0.00147214,0.00095314,-0.19349969,-0.20262686,-0.75906360
-0.00126515,0.00077159,-0.23650789,-0.16992161,-0.70023851
-0.00177461,0.00176619,-0.20999276,-0.30578740,-0.50987234
-0.00178439,0.00171709,-0.19327424,-0.30038947,-0.53624099
-0.00122754,0.00073854,-0.23977735,-0.16386359,-0.68281563
-0.00179416,0.00166799,-0.17532345,-0.29505355,-0.56037476
-0.00173422,0.00141363,-0.16928243,-0.26425378,-0.68056631
-0.00086201,-0.00053385,0.67653419,-0.06981847,0.03013187
0.00128820,-0.00161271,0.65473915,0.27227680,-0.48728759
0.00129315,-0.00158816,0.64280584,0.26911396,-0.50581371
-0.00169804,0.00115119,-0.10155968,-0.23619174,-0.73743106
-0.00062530,0.00021039,-0.10423445,-0.07185158,-0.28837901
-0.00060648,0.00019388,-0.09468870,-0.06875432,-0.27687071
-0.00164648,0.00107711,-0.11244336,-0.22591296,-0.75052360
-0.00023773,0.00015877,-0.14339375,-0.02800465,-0.18697148
-0.00025655,0.00017527,-0.15726294,-0.02980392,-0.19304111
0.00037211,0.00011390,-0.14648912,0.03697204,-0.13345885
0.00039511,0.00000725,-0.04581150,0.04121881,-0.16774784
0.00072550,-0.00010957,-0.02493403,0.07773882,-0.26115630
0.00069288,-0.00005194,-0.06767114,0.07245844,-0.22590874
0.00056532,-0.00002656,-0.05290043,0.05995304,-0.19730869
0.00080573,-0.00015100,-0.01699195,0.08762686,-0.29823628
0.00196822,-0.00108426,-0.17089102,0.24147294,-0.61214240
-0.00208380,-0.00300872,-0.35205328,0.90938627,-0.36749270
-0.00208868,-0.00303326,-0.36345211,0.90698732,-0.37196958
-0.00207891,-0.00298417,-0.34065456,0.91178519,-0.36243936
0.00202967,-0.00110921,-0.21660400,0.24672431,-0.57445835
0.00198077,-0.00135471,-0.08330067,0.26737659,-0.59255004
0.00191936,-0.00132976,-0.03308600,0.26290428,-0.63006041
0.00141495,0.00268852,-0.40207729,-0.90348692,-0.35193870
0.00141006,0.00266398,-0.41347420,-0.90588583,-0.33244076
0.00141983,0.00271306,-0.39068020,-0.90108801,-0.37149020
0.00116807,-0.00266071,0.65793308,0.44391007,0.21847398
0.00117295,-0.00263617,0.66560210,0.43944075,0.19853545
0.00115413,-0.00261967,0.68998797,0.43916332,0.18165663
0.00117784,-0.00261163,0.67273223,0.43555220,0.17883786
0.00115902,-0.00259513,0.69705660,0.43449664,0.16254918
0.00118272,-0.00258708,0.67948596,0.43216543,0.15937600
0.00116390,-0.00257058,0.70365805,0.43081177,0.14373179
0.00118761,-0.00256253,0.68584838,0.42853366,0.14017008
0.00116879,-0.00254603,0.70986124,0.42722681,0.12521628
0.00119249,-0.00253798,0.69171880,0.42379907,0.12122953
0.00117367,-0.00252148,0.71564941,0.42326115,0.10700678
0.00119738,-0.00251343,0.69708428,0.41999869,0.10255763
0.00117856,-0.00249693,0.72089981,0.41854347,0.08910196
0.00120226,-0.00248888,0.70204162,0.41639175,0.08415256
0.00118344,-0.00247238,0.72565941,0.41465641,0.07149515
0.00120715,-0.00246433,0.70657593,0.41262493,0.06600772
0.00118833,-0.00244783,0.72998644,0.41087409,0.05417443
0.00121203,-0.00243978,0.71059965,0.40779106,0.04811190
0.00115832,-0.00270982,0.64142996,0.45043847,0.25895406
-0.00211310,-0.00315598,-0.42044037,0.89499133,-0.38506257
-0.00210822,-0.00313144,-0.40904081,0.89739043,-0.38374268
-0.00211799,-0.00318053,-0.43183989,0.89259220,-0.38570183
-0.00084803,-0.00357372,0.21226750,0.77282227,-0.74164305
0.00143936,0.00281122,-0.34510366,-0.89149257,-0.44921534
-0.00084315,-0.00354917,0.23619080,0.77322205,-0.73390983
-0.00176981,-0.00276494,0.02676430,0.91689633,-0.37611765
0.00234995,0.00250245,0.45026047,-0.96299572,-0.11021582
-0.00169319,0.00117573,-0.11678209,-0.23729305,-0.73727620
-0.00177106,0.00156136,-0.17533180,-0.28224226,-0.61639927
0.00053270,0.00380825,-0.11482849,-0.72746896,-0.53324201
0.00053764,0.00383281,-0.08988080,-0.72723437,-0.53542777
-0.00126799,0.00331164,-0.17560031,-0.50366901,0.74307574
-0.00159871,0.00264999,-0.27412038,-0.41627810,0.20667333
0.00026825,0.00014733,-0.16410656,0.02636991,-0.12745589
-0.00174225,0.00392898,0.59936941,-0.51140381,0.51519337
-0.00182806,0.00383116,0.58752884,-0.50083387,0.50173529
0.00191519,-0.00123959,-0.06068746,0.25307795,-0.64335427
0.00199608,-0.00116637,-0.16324764,0.24937133,-0.59855696
-0.00254431,-0.00254710,-0.63473717,0.96091479,-0.07648091
-0.00256312,-0.00253060,-0.64705950,0.96148621,-0.07047136
0.00196116,-0.00145293,-0.03611074,0.27559682,-0.58173717
0.00197998,-0.00146943,-0.04990525,0.27881819,-0.56745906
0.00197509,-0.00149398,-0.03893786,0.28008631,-0.56302105
0.00199880,-0.00148593,-0.06391448,0.27986700,-0.55284170
0.00199391,-0.00151049,-0.05319861,0.28292770,-0.54830521
0.00201761,-0.00150245,-0.07814241,0.28245770,-0.53791576
0.00201273,-0.00152700,-0.06761358,0.28427330,-0.53328752
0.00203643,-0.00151895,-0.09253055,0.28407366,-0.52270792
