x,y,z
-0.00022,3e-05,-0.005
-0.000195,3e-05,-0.005
-0.00017,3e-05,-0.005
-0.000145,3e-05,-0.005
-0.00012,3e-05,-0.005
-9.5e-05,3e-05,-0.005
-7e-05,3e-05,-0.005
-4.5e-05,3e-05,-0.005
-2e-05,3e-05,-0.005
5e-06,3e-05,-0.005
3e-05,3e-05,-0.005
5.5e-05,3e-05,-0.005
8e-05,3e-05,-0.005
0.000105,3e-05,-0.005
0.00013,3e-05,-0.005
0.000155,3e-05,-0.005
0.00018,3e-05,-0.005
0.000205,3e-05,-0.005
0.00023,3e-05,-0.005
0.000255,3e-05,-0.005
0.00028,3e-05,-0.005
0.000305,3e-05,-0.005
0.00033,3e-05,-0.005
0.000355,3e-05,-0.005
0.00038,3e-05,-0.005
0.000405,3e-05,-0.005
0.00043,3e-05,-0.005
0.000455,3e-05,-0.005
0.00048,3e-05,-0.005
0.000505,3e-05,-0.005
0.00053,3e-05,-0.005
0.000555,3e-05,-0.005
0.00058,3e-05,-0.005
0.000605,3e-05,-0.005
0.00063,3e-05,-0.005
0.000655,3e-05,-0.005
0.00068,3e-05,-0.005
0.000705,3e-05,-0.005
0.00073,3e-05,-0.005
0.000755,3e-05,-0.005
0.00078,3e-05,-0.005
0.000805,3e-05,-0.005
0.00083,3e-05,-0.005
0.000855,3e-05,-0.005
0.00088,3e-05,-0.005
0.000905,3e-05,-0.005
0.00093,3e-05,-0.005
0.000955,3e-05,-0.005
0.00098,3e-05,-0.005
0.001005,3e-05,-0.005
0.00103,3e-05,-0.005
0.001055,3e-05,-0.005
0.00108,3e-05,-0.005
0.001105,3e-05,-0.005
0.00113,3e-05,-0.005
0.001155,3e-05,-0.005
0.00118,3e-05,-0.005
0.001205,3e-05,-0.005
0.00123,3e-05,-0.005
0.001255,3e-05,-0.005
0.00128,3e-05,-0.005
0.001305,3e-05,-0.005
0.00133,3e-05,-0.005
0.001355,3e-05,-0.005
0.00138,3e-05,-0.005
0.001405,3e-05,-0.005
0.00143,3e-05,-0.005
0.001455,3e-05,-0.005
0.00148,3e-05,-0.005
0.001505,3e-05,-0.005
0.00153,3e-05,-0.005
0.001555,3e-05,-0.005
0.00158,3e-05,-0.005
0.001605,3e-05,-0.005
0.00163,3e-05,-0.005
0.001655,3e-05,-0.005
0.00168,3e-05,-0.005
0.001705,3e-05,-0.005
0.00173,3e-05,-0.005
0.001755,3e-05,-0.005
0.00178,3e-05,-0.005
0.001805,3e-05,-0.005
0.00183,3e-05,-0.005
0.001855,3e-05,-0.005
0.00188,3e-05,-0.005
0.001905,3e-05,-0.005
0.00193,3e-05,-0.005
0.001955,3e-05,-0.005
0.00198,3e-05,-0.005
0.002005,3e-05,-0.005
0.00203,3e-05,-0.005
0.002055,3e-05,-0.005
0.00208,3e-05,-0.005
0.002105,3e-05,-0.005
0.00213,3e-05,-0.005
0.002155,3e-05,-0.005
0.00218,3e-05,-0.005
0.002205,3e-05,-0.005
0.00223,3e-05,-0.005
0.002255,3e-05,-0.005
0.00228,3e-05,-0.005
0.002305,3e-05,-0.005
0.00233,3e-05,-0.005
-0.00232,5.5e-05,-0.005
-0.002295,5.5e-05,-0.005
-0.00227,5.5e-05,-0.005
-0.002245,5.5e-05,-0.005
-0.00222,5.5e-05,-0.005
-0.002195,5.5e-05,-0.005
-0.00217,5.5e-05,-0.005
-0.002145,5.5e-05,-0.005
-0.00212,5.5e-05,-0.005
-0.002095,5.5e-05,-0.005
-0.00207,5.5e-05,-0.005
-0.002045,5.5e-05,-0.005
-0.00202,5.5e-05,-0.005
-0.001995,5.5e-05,-0.005
-0.00197,5.5e-05,-0.005
-0.001945,5.5e-05,-0.005
-0.00192,5.5e-05,-0.005
-0.001895,5.5e-05,-0.005
-0.00187,5.5e-05,-0.005
-0.001845,5.5e-05,-0.005
-0.00182,5.5e-05,-0.005
-0.001795,5.5e-05,-0.005
-0.00177,5.5e-05,-0.005
-0.001745,5.5e-05,-0.005
-0.00172,5.5e-05,-0.005
-0.001695,5.5e-05,-0.005
-0.00167,5.5e-05,-0.005
-0.001645,5.5e-05,-0.005
-0.00162,5.5e-05,-0.005
-0.001595,5.5e-05,-0.005
-0.00157,5.5e-05,-0.005
-0.001545,5.5e-05,-0.005
-0.00152,5.5e-05,-0.005
-0.001495,5.5e-05,-0.005
-0.00147,5.5e-05,-0.005
-0.001445,5.5e-05,-0.005
-0.00142,5.5e-05,-0.005
-0.001395,5.5e-05,-0.005
-0.00137,5.5e-05,-0.005
-0.001345,5.5e-05,-0.005
-0.00132,5.5e-05,-0.005
-0.001295,5.5e-05,-0.005
-0.00127,5.5e-05,-0.005
-0.001245,5.5e-05,-0.005
-0.00122,5.5e-05,-0.005
-0.001195,5.5e-05,-0.005
-0.00117,5.5e-05,-0.005
-0.001145,5.5e-05,-0.005
-0.00112,5.5e-05,-0.005
-0.001095,5.5e-05,-0.005
-0.00107,5.5e-05,-0.005
-0.001045,5.5e-05,-0.005
-0.00102,5.5e-05,-0.005
-0.000995,5.5e-05,-0.005
-0.00097,5.5e-05,-0.005
-0.000945,5.5e-05,-0.005
-0.00092,5.5e-05,-0.005
-0.000895,5.5e-05,-0.005
-0.00087,5.5e-05,-0.005
-0.000845,5.5e-05,-0.005
-0.00082,5.5e-05,-0.005
-0.000795,5.5e-05,-0.005
-0.00077,5.5e-05,-0.005
-0.000745,5.5e-05,-0.005
-0.00072,5.5e-05,-0.005
-0.000695,5.5e-05,-0.005
-0.00067,5.5e-05,-0.005
-0.000645,5.5e-05,-0.005
-0.00062,5.5e-05,-0.005
-0.000595,5.5e-05,-0.005
-0.00057,5.5e-05,-0.005
-0.000545,5.5e-05,-0.005
-0.00052,5.5e-05,-0.005
-0.000495,5.5e-05,-0.005
-0.00047,5.5e-05,-0.005
-0.000445,5.5e-05,-0.005
-0.00042,5.5e-05,-0.005
-0.000395,5.5e-05,-0.005
-0.00037,5.5e-05,-0.005
-0.000345,5.5e-05,-0.005
-0.00032,5.5e-05,-0.005
-0.000295,5.5e-05,-0.005
-0.00027,5.5e-05,-0.005
-0.000245,5.5e-05,-0.005
-0.00022,5.5e-05,-0.005
-0.000195,5.5e-05,-0.005
-0.00017,5.5e-05,-0.005
-0.000145,5.5e-05,-0.005
-0.00012,5.5e-05,-0.005
-9.5e-05,5.5e-05,-0.005
-7e-05,5.5e-05,-0.005
-4.5e-05,5.5e-05,-0.005
-2e-05,5.5e-05,-0.005
5e-06,5.5e-05,-0.005
3e-05,5.5e-05,-0.005
5.5e-05,5.5e-05,-0.005
8e-05,5.5e-05,-0.005
0.000105,5.5e-05,-0.005
0.00013,5.5e-05,-0.005
0.000155,5.5e-05,-0.005
0.00018,5.5e-05,-0.005
0.000205,5.5e-05,-0.005
0.00023,5.5e-05,-0.005
0.000255,5.5e-05,-0.005
0.00028,5.5e-05,-0.005
0.000305,5.5e-05,-0.005
0.00033,5.5e-05,-0.005
0.000355,5.5e-05,-0.005
0.00038,5.5e-05,-0.005
0.000405,5.5e-05,-0.005
0.00043,5.5e-05,-0.005
0.000455,5.5e-05,-0.005
0.00048,5.5e-05,-0.005
0.000505,5.5e-05,-0.005
0.00053,5.5e-05,-0.005
0.000555,5.5e-05,-0.005
0.00058,5.5e-05,-0.005
0.000605,5.5e-05,-0.005
0.00063,5.5e-05,-0.005
0.000655,5.5e-05,-0.005
0.00068,5.5e-05,-0.005
0.000705,5.5e-05,-0.005
0.00073,5.5e-05,-0.005
0.000755,5.5e-05,-0.005
0.00078,5.5e-05,-0.005
0.000805,5.5e-05,-0.005
0.00083,5.5e-05,-0.005
0.000855,5.5e-05,-0.005
0.00088,5.5e-05,-0.005
0.000905,5.5e-05,-0.005
0.00093,5.5e-05,-0.005
0.000955,5.5e-05,-0.005
0.00098,5.5e-05,-0.005
0.001005,5.5e-05,-0.005
0.00103,5.5e-05,-0.005
0.001055,5.5e-05,-0.005
0.00108,5.5e-05,-0.005
0.001105,5.5e-05,-0.005
0.00113,5.5e-05,-0.005
0.001155,5.5e-05,-0.005
0.00118,5.5e-05,-0.005
0.001205,5.5e-05,-0.005
0.00123,5.5e-05,-0.005
0.001255,5.5e-05,-0.005
0.00128,5.5e-05,-0.005
0.001305,5.5e-05,-0.005
0.00133,5.5e-05,-0.005
0.001355,5.5e-05,-0.005
0.00138,5.5e-05,-0.005
0.001405,5.5e-05,-0.005
0.00143,5.5e-05,-0.005
0.001455,5.5e-05,-0.005
0.00148,5.5e-05,-0.005
0.001505,5.5e-05,-0.005
0.00153,5.5e-05,-0.005
0.001555,5.5e-05,-0.005
0.00158,5.5e-05,-0.005
0.001605,5.5e-05,-0.005
0.00163,5.5e-05,-0.005
0.001655,5.5e-05,-0.005
0.00168,5.5e-05,-0.005
0.001705,5.5e-05,-0.005
0.00173,5.5e-05,-0.005
0.001755,5.5e-05,-0.005
0.00178,5.5e-05,-0.005
0.001805,5.5e-05,-0.005
0.00183,5.5e-05,-0.005
0.001855,5.5e-05,-0.005
0.00188,5.5e-05,-0.005
0.001905,5.5e-05,-0.005
0.00193,5.5e-05,-0.005
0.001955,5.5e-05,-0.005
0.00198,5.5e-05,-0.005
0.002005,5.5e-05,-0.005
0.00203,5.5e-05,-0.005
0.002055,5.5e-05,-0.005
0.00208,5.5e-05,-0.005
0.002105,5.5e-05,-0.005
0.00213,5.5e-05,-0.005
0.002155,5.5e-05,-0.005
0.00218,5.5e-05,-0.005
0.002205,5.5e-05,-0.005
0.00223,5.5e-05,-0.005
0.002255,5.5e-05,-0.005
0.00228,5.5e-05,-0.005
0.002305,5.5e-05,-0.005
0.00233,5.5e-05,-0.005
-0.00232,8e-05,-0.005
-0.002295,8e-05,-0.005
-0.00227,8e-05,-0.005
-0.002245,8e-05,-0.005
-0.00222,8e-05,-0.005
-0.002195,8e-05,-0.005
-0.00217,8e-05,-0.005
-0.002145,8e-05,-0.005
-0.00212,8e-05,-0.005
-0.002095,8e-05,-0.005
-0.00207,8e-05,-0.005
-0.002045,8e-05,-0.005
-0.00202,8e-05,-0.005
-0.001995,8e-05,-0.005
-0.00197,8e-05,-0.005
-0.001945,8e-05,-0.005
-0.00192,8e-05,-0.005
-0.001895,8e-05,-0.005
-0.00187,8e-05,-0.005
-0.001845,8e-05,-0.005
-0.00182,8e-05,-0.005
-0.001795,8e-05,-0.005
-0.00177,8e-05,-0.005
-0.001745,8e-05,-0.005
-0.00172,8e-05,-0.005
-0.001695,8e-05,-0.005
-0.00167,8e-05,-0.005
-0.001645,8e-05,-0.005
-0.00162,8e-05,-0.005
-0.001595,8e-05,-0.005
-0.00157,8e-05,-0.005
-0.001545,8e-05,-0.005
-0.00152,8e-05,-0.005
-0.001495,8e-05,-0.005
-0.00147,8e-05,-0.005
-0.001445,8e-05,-0.005
-0.00142,8e-05,-0.005
-0.001395,8e-05,-0.005
-0.00137,8e-05,-0.005
-0.001345,8e-05,-0.005
-0.00132,8e-05,-0.005
-0.001295,8e-05,-0.005
-0.00127,8e-05,-0.005
-0.001245,8e-05,-0.005
-0.00122,8e-05,-0.005
-0.001195,8e-05,-0.005
-0.00117,8e-05,-0.005
-0.001145,8e-05,-0.005
-0.00112,8e-05,-0.005
-0.001095,8e-05,-0.005
-0.00107,8e-05,-0.005
-0.001045,8e-05,-0.005
-0.00102,8e-05,-0.005
-0.000995,8e-05,-0.005
-0.00097,8e-05,-0.005
-0.000945,8e-05,-0.005
-0.00092,8e-05,-0.005
-0.000895,8e-05,-0.005
-0.00087,8e-05,-0.005
-0.000845,8e-05,-0.005
-0.00082,8e-05,-0.005
-0.000795,8e-05,-0.005
-0.00077,8e-05,-0.005
-0.000745,8e-05,-0.005
-0.00072,8e-05,-0.005
-0.000695,8e-05,-0.005
-0.00067,8e-05,-0.005
-0.000645,8e-05,-0.005
-0.00062,8e-05,-0.005
-0.000595,8e-05,-0.005
-0.00057,8e-05,-0.005
-0.000545,8e-05,-0.005
-0.00052,8e-05,-0.005
-0.000495,8e-05,-0.005
-0.00047,8e-05,-0.005
-0.000445,8e-05,-0.005
-0.00042,8e-05,-0.005
-0.000395,8e-05,-0.005
-0.00037,8e-05,-0.005
-0.000345,8e-05,-0.005
-0.00032,8e-05,-0.005
-0.000295,8e-05,-0.005
-0.00027,8e-05,-0.005
-0.000245,8e-05,-0.005
-0.00022,8e-05,-0.005
-0.000195,8e-05,-0.005
-0.00017,8e-05,-0.005
-0.000145,8e-05,-0.005
-0.00012,8e-05,-0.005
-9.5e-05,8e-05,-0.005
-7e-05,8e-05,-0.005
-4.5e-05,8e-05,-0.005
-2e-05,8e-05,-0.005
5e-06,8e-05,-0.005
3e-05,8e-05,-0.005
5.5e-05,8e-05,-0.005
8e-05,8e-05,-0.005
0.000105,8e-05,-0.005
0.00013,8e-05,-0.005
0.000155,8e-05,-0.005
0.00018,8e-05,-0.005
0.000205,8e-05,-0.005
0.00023,8e-05,-0.005
0.000255,8e-05,-0.005
0.00028,8e-05,-0.005
0.000305,8e-05,-0.005
0.00033,8e-05,-0.005
0.000355,8e-05,-0.005
0.00038,8e-05,-0.005
0.000405,8e-05,-0.005
0.00043,8e-05,-0.005
0.000455,8e-05,-0.005
0.00048,8e-05,-0.005
0.000505,8e-05,-0.005
0.00053,8e-05,-0.005
0.000555,8e-05,-0.005
0.00058,8e-05,-0.005
0.000605,8e-05,-0.005
0.00063,8e-05,-0.005
0.000655,8e-05,-0.005
0.00068,8e-05,-0.005
0.000705,8e-05,-0.005
0.00073,8e-05,-0.005
0.000755,8e-05,-0.005
0.00078,8e-05,-0.005
0.000805,8e-05,-0.005
0.00083,8e-05,-0.005
0.000855,8e-05,-0.005
0.00088,8e-05,-0.005
0.000905,8e-05,-0.005
0.00093,8e-05,-0.005
0.000955,8e-05,-0.005
0.00098,8e-05,-0.005
0.001005,8e-05,-0.005
0.00103,8e-05,-0.005
0.001055,8e-05,-0.005
0.00108,8e-05,-0.005
0.001105,8e-05,-0.005
0.00113,8e-05,-0.005
0.001155,8e-05,-0.005
0.00118,8e-05,-0.005
0.001205,8e-05,-0.005
0.00123,8e-05,-0.005
0.001255,8e-05,-0.005
0.00128,8e-05,-0.005
0.001305,8e-05,-0.005
0.00133,8e-05,-0.005
0.001355,8e-05,-0.005
0.00138,8e-05,-0.005
0.001405,8e-05,-0.005
0.00143,8e-05,-0.005
0.001455,8e-05,-0.005
0.00148,8e-05,-0.005
0.001505,8e-05,-0.005
0.00153,8e-05,-0.005
0.001555,8e-05,-0.005
0.00158,8e-05,-0.005
0.001605,8e-05,-0.005
0.00163,8e-05,-0.005
0.001655,8e-05,-0.005
0.00168,8e-05,-0.005
0.001705,8e-05,-0.005
0.00173,8e-05,-0.005
0.001755,8e-05,-0.005
0.00178,8e-05,-0.005
0.001805,8e-05,-0.005
0.00183,8e-05,-0.005
0.001855,8e-05,-0.005
0.00188,8e-05,-0.005
0.001905,8e-05,-0.005
0.00193,8e-05,-0.005
0.001955,8e-05,-0.005
0.00198,8e-05,-0.005
0.002005,8e-05,-0.005
0.00203,8e-05,-0.005
0.002055,8e-05,-0.005
0.00208,8e-05,-0.005
0.002105,8e-05,-0.005
0.00213,8e-05,-0.005
0.002155,8e-05,-0.005
0.00218,8e-05,-0.005
0.002205,8e-05,-0.005
0.00223,8e-05,-0.005
0.002255,8e-05,-0.005
0.00228,8e-05,-0.005
0.002305,8e-05,-0.005
0.00233,8e-05,-0.005
-0.00232,0.000105,-0.005
-0.002295,0.000105,-0.005
-0.00227,0.000105,-0.005
-0.002245,0.000105,-0.005
-0.00222,0.000105,-0.005
-0.002195,0.000105,-0.005
-0.00217,0.000105,-0.005
-0.002145,0.000105,-0.005
-0.00212,0.000105,-0.005
-0.002095,0.000105,-0.005
-0.00207,0.000105,-0.005
-0.002045,0.000105,-0.005
-0.00202,0.000105,-0.005
-0.001995,0.000105,-0.005
-0.00197,0.000105,-0.005
-0.001945,0.000105,-0.005
-0.00192,0.000105,-0.005
-0.001895,0.000105,-0.005
-0.00187,0.000105,-0.005
-0.001845,0.000105,-0.005
-0.00182,0.000105,-0.005
-0.001795,0.000105,-0.005
-0.00177,0.000105,-0.005
-0.001745,0.000105,-0.005
-0.00172,0.000105,-0.005
-0.001695,0.000105,-0.005
-0.00167,0.000105,-0.005
-0.001645,0.000105,-0.005
-0.00162,0.000105,-0.005
-0.001595,0.000105,-0.005
-0.00157,0.000105,-0.005
-0.001545,0.000105,-0.005
-0.00152,0.000105,-0.005
-0.001495,0.000105,-0.005
-0.00147,0.000105,-0.005
-0.001445,0.000105,-0.005
-0.00142,0.000105,-0.005
-0.001395,0.000105,-0.005
-0.00137,0.000105,-0.005
-0.001345,0.000105,-0.005
-0.00132,0.000105,-0.005
-0.001295,0.000105,-0.005
-0.00127,0.000105,-0.005
-0.001245,0.000105,-0.005
-0.00122,0.000105,-0.005
-0.001195,0.000105,-0.005
-0.00117,0.000105,-0.005
-0.001145,0.000105,-0.005
-0.00112,0.000105,-0.005
-0.001095,0.000105,-0.005
-0.00107,0.000105,-0.005
-0.001045,0.000105,-0.005
-0.00102,0.000105,-0.005
-0.000995,0.000105,-0.005
-0.00097,0.000105,-0.005
-0.000945,0.000105,-0.005
-0.00092,0.000105,-0.005
-0.000895,0.000105,-0.005
-0.00087,0.000105,-0.005
-0.000845,0.000105,-0.005
-0.00082,0.000105,-0.005
-0.000795,0.000105,-0.005
-0.00077,0.000105,-0.005
-0.000745,0.000105,-0.005
-0.00072,0.000105,-0.005
-0.000695,0.000105,-0.005
-0.00067,0.000105,-0.005
-0.000645,0.000105,-0.005
-0.00062,0.000105,-0.005
-0.000595,0.000105,-0.005
-0.00057,0.000105,-0.005
-0.000545,0.000105,-0.005
-0.00052,0.000105,-0.005
-0.000495,0.000105,-0.005
-0.00047,0.000105,-0.005
-0.000445,0.000105,-0.005
-0.00042,0.000105,-0.005
-0.000395,0.000105,-0.005
-0.00037,0.000105,-0.005
-0.000345,0.000105,-0.005
-0.00032,0.000105,-0.005
-0.000295,0.000105,-0.005
-0.00027,0.000105,-0.005
-0.000245,0.000105,-0.005
-0.00022,0.000105,-0.005
-0.000195,0.000105,-0.005
-0.00017,0.000105,-0.005
-0.000145,0.000105,-0.005
-0.00012,0.000105,-0.005
-9.5e-05,0.000105,-0.005
-7e-05,0.000105,-0.005
-4.5e-05,0.000105,-0.005
-2e-05,0.000105,-0.005
5e-06,0.000105,-0.005
3e-05,0.000105,-0.005
5.5e-05,0.000105,-0.005
8e-05,0.000105,-0.005
0.000105,0.000105,-0.005
0.00013,0.000105,-0.005
0.000155,0.000105,-0.005
0.00018,0.000105,-0.005
0.000205,0.000105,-0.005
0.00023,0.000105,-0.005
0.000255,0.000105,-0.005
0.00028,0.000105,-0.005
0.000305,0.000105,-0.005
0.00033,0.000105,-0.005
0.000355,0.000105,-0.005
0.00038,0.000105,-0.005
0.000405,0.000105,-0.005
0.00043,0.000105,-0.005
0.000455,0.000105,-0.005
0.00048,0.000105,-0.005
0.000505,0.000105,-0.005
0.00053,0.000105,-0.005
0.000555,0.000105,-0.005
0.00058,0.000105,-0.005
0.000605,0.000105,-0.005
0.00063,0.000105,-0.005
0.000655,0.000105,-0.005
0.00068,0.000105,-0.005
0.000705,0.000105,-0.005
0.00073,0.000105,-0.005
0.000755,0.000105,-0.005
0.00078,0.000105,-0.005
0.000805,0.000105,-0.005
0.00083,0.000105,-0.005
0.000855,0.000105,-0.005
0.00088,0.000105,-0.005
0.000905,0.000105,-0.005
0.00093,0.000105,-0.005
0.000955,0.000105,-0.005
0.00098,0.000105,-0.005
0.001005,0.000105,-0.005
0.00103,0.000105,-0.005
0.001055,0.000105,-0.005
0.00108,0.000105,-0.005
0.001105,0.000105,-0.005
0.00113,0.000105,-0.005
0.001155,0.000105,-0.005
0.00118,0.000105,-0.005
0.001205,0.000105,-0.005
0.00123,0.000105,-0.005
0.001255,0.000105,-0.005
0.00128,0.000105,-0.005
0.001305,0.000105,-0.005
0.00133,0.000105,-0.005
0.001355,0.000105,-0.005
0.00138,0.000105,-0.005
0.001405,0.000105,-0.005
0.00143,0.000105,-0.005
0.001455,0.000105,-0.005
0.00148,0.000105,-0.005
0.001505,0.000105,-0.005
0.00153,0.000105,-0.005
0.001555,0.000105,-0.005
0.00158,0.000105,-0.005
0.001605,0.000105,-0.005
0.00163,0.000105,-0.005
0.001655,0.000105,-0.005
0.00168,0.000105,-0.005
0.001705,0.000105,-0.005
0.00173,0.000105,-0.005
0.001755,0.000105,-0.005
0.00178,0.000105,-0.005
0.001805,0.000105,-0.005
0.00183,0.000105,-0.005
0.001855,0.000105,-0.005
0.00188,0.000105,-0.005
0.001905,0.000105,-0.005
0.00193,0.000105,-0.005
0.001955,0.000105,-0.005
0.00198,0.000105,-0.005
0.002005,0.000105,-0.005
0.00203,0.000105,-0.005
0.002055,0.000105,-0.005
0.00208,0.000105,-0.005
0.002105,0.000105,-0.005
0.00213,0.000105,-0.005
0.002155,0.000105,-0.005
0.00218,0.000105,-0.005
0.002205,0.000105,-0.005
0.00223,0.000105,-0.005
0.002255,0.000105,-0.005
0.00228,0.000105,-0.005
0.002305,0.000105,-0.005
0.00233,0.000105,-0.005
-0.00232,0.00013,-0.005
-0.002295,0.00013,-0.005
-0.00227,0.00013,-0.005
-0.002245,0.00013,-0.005
-0.00222,0.00013,-0.005
-0.002195,0.00013,-0.005
-0.00217,0.00013,-0.005
-0.002145,0.00013,-0.005
-0.00212,0.00013,-0.005
-0.002095,0.00013,-0.005
-0.00207,0.00013,-0.005
-0.002045,0.00013,-0.005
-0.00202,0.00013,-0.005
-0.001995,0.00013,-0.005
-0.00197,0.00013,-0.005
-0.001945,0.00013,-0.005
-0.00192,0.00013,-0.005
-0.001895,0.00013,-0.005
-0.00187,0.00013,-0.005
-0.001845,0.00013,-0.005
-0.00182,0.00013,-0.005
-0.001795,0.00013,-0.005
-0.00177,0.00013,-0.005
-0.001745,0.00013,-0.005
-0.00172,0.00013,-0.005
-0.001695,0.00013,-0.005
-0.00167,0.00013,-0.005
-0.001645,0.00013,-0.005
-0.00162,0.00013,-0.005
-0.001595,0.00013,-0.005
-0.00157,0.00013,-0.005
-0.001545,0.00013,-0.005
-0.00152,0.00013,-0.005
-0.001495,0.00013,-0.005
-0.00147,0.00013,-0.005
-0.001445,0.00013,-0.005
-0.00142,0.00013,-0.005
-0.001395,0.00013,-0.005
-0.00137,0.00013,-0.005
-0.001345,0.00013,-0.005
-0.00132,0.00013,-0.005
-0.001295,0.00013,-0.005
-0.00127,0.00013,-0.005
-0.001245,0.00013,-0.005
-0.00122,0.00013,-0.005
-0.001195,0.00013,-0.005
-0.00117,0.00013,-0.005
-0.001145,0.00013,-0.005
-0.00112,0.00013,-0.005
-0.001095,0.00013,-0.005
-0.00107,0.00013,-0.005
-0.001045,0.00013,-0.005
-0.00102,0.00013,-0.005
-0.000995,0.00013,-0.005
-0.00097,0.00013,-0.005
-0.000945,0.00013,-0.005
-0.00092,0.00013,-0.005
-0.000895,0.00013,-0.005
-0.00087,0.00013,-0.005
-0.000845,0.00013,-0.005
-0.00082,0.00013,-0.005
-0.000795,0.00013,-0.005
-0.00077,0.00013,-0.005
-0.000745,0.00013,-0.005
-0.00072,0.00013,-0.005
-0.000695,0.00013,-0.005
-0.00067,0.00013,-0.005
-0.000645,0.00013,-0.005
-0.00062,0.00013,-0.005
-0.000595,0.00013,-0.005
-0.00057,0.00013,-0.005
-0.000545,0.00013,-0.005
-0.00052,0.00013,-0.005
-0.000495,0.00013,-0.005
-0.00047,0.00013,-0.005
-0.000445,0.00013,-0.005
-0.00042,0.00013,-0.005
-0.000395,0.00013,-0.005
-0.00037,0.00013,-0.005
-0.000345,0.00013,-0.005
-0.00032,0.00013,-0.005
-0.000295,0.00013,-0.005
-0.00027,0.00013,-0.005
-0.000245,0.00013,-0.005
-0.00022,0.00013,-0.005
-0.000195,0.00013,-0.005
-0.00017,0.00013,-0.005
-0.000145,0.00013,-0.005
-0.00012,0.00013,-0.005
-9.5e-05,0.00013,-0.005
-7e-05,0.00013,-0.005
-4.5e-05,0.00013,-0.005
-2e-05,0.00013,-0.005
5e-06,0.00013,-0.005
3e-05,0.00013,-0.005
5.5e-05,0.00013,-0.005
8e-05,0.00013,-0.005
0.000105,0.00013,-0.005
0.00013,0.00013,-0.005
0.000155,0.00013,-0.005
0.00018,0.00013,-0.005
0.000205,0.00013,-0.005
0.00023,0.00013,-0.005
0.000255,0.00013,-0.005
0.00028,0.00013,-0.005
0.000305,0.00013,-0.005
0.00033,0.00013,-0.005
0.000355,0.00013,-0.005
0.00038,0.00013,-0.005
0.000405,0.00013,-0.005
0.00043,0.00013,-0.005
0.000455,0.00013,-0.005
0.00048,0.00013,-0.005
0.000505,0.00013,-0.005
0.00053,0.00013,-0.005
0.000555,0.00013,-0.005
0.00058,0.00013,-0.005
0.000605,0.00013,-0.005
0.00063,0.00013,-0.005
0.000655,0.00013,-0.005
0.00068,0.00013,-0.005
0.000705,0.00013,-0.005
0.00073,0.00013,-0.005
0.000755,0.00013,-0.005
0.00078,0.00013,-0.005
0.000805,0.00013,-0.005
0.00083,0.00013,-0.005
0.000855,0.00013,-0.005
0.00088,0.00013,-0.005
0.000905,0.00013,-0.005
0.00093,0.00013,-0.005
0.000955,0.00013,-0.005
0.00098,0.00013,-0.005
0.001005,0.00013,-0.005
0.00103,0.00013,-0.005
0.001055,0.00013,-0.005
0.00108,0.00013,-0.005
0.001105,0.00013,-0.005
0.00113,0.00013,-0.005
0.001155,0.00013,-0.005
0.00118,0.00013,-0.005
0.001205,0.00013,-0.005
0.00123,0.00013,-0.005
0.001255,0.00013,-0.005
0.00128,0.00013,-0.005
0.001305,0.00013,-0.005
0.00133,0.00013,-0.005
0.001355,0.00013,-0.005
0.00138,0.00013,-0.005
0.001405,0.00013,-0.005
0.00143,0.00013,-0.005
0.001455,0.00013,-0.005
0.00148,0.00013,-0.005
0.001505,0.00013,-0.005
0.00153,0.00013,-0.005
0.001555,0.00013,-0.005
0.00158,0.00013,-0.005
0.001605,0.00013,-0.005
0.00163,0.00013,-0.005
0.001655,0.00013,-0.005
0.00168,0.00013,-0.005
0.001705,0.00013,-0.005
0.00173,0.00013,-0.005
0.001755,0.00013,-0.005
0.00178,0.00013,-0.005
0.001805,0.00013,-0.005
0.00183,0.00013,-0.005
0.001855,0.00013,-0.005
0.00188,0.00013,-0.005
0.001905,0.00013,-0.005
0.00193,0.00013,-0.005
0.001955,0.00013,-0.005
0.00198,0.00013,-0.005
0.002005,0.00013,-0.005
0.00203,0.00013,-0.005
0.002055,0.00013,-0.005
0.00208,0.00013,-0.005
0.002105,0.00013,-0.005
0.00213,0.00013,-0.005
0.002155,0.00013,-0.005
0.00218,0.00013,-0.005
0.002205,0.00013,-0.005
0.00223,0.00013,-0.005
0.002255,0.00013,-0.005
0.00228,0.00013,-0.005
0.002305,0.00013,-0.005
0.00233,0.00013,-0.005
-0.00232,0.000155,-0.005
-0.002295,0.000155,-0.005
-0.00227,0.000155,-0.005
-0.002245,0.000155,-0.005
-0.00222,0.000155,-0.005
-0.002195,0.000155,-0.005
-0.00217,0.000155,-0.005
-0.002145,0.000155,-0.005
-0.00212,0.000155,-0.005
-0.002095,0.000155,-0.005
-0.00207,0.000155,-0.005
-0.002045,0.000155,-0.005
-0.00202,0.000155,-0.005
-0.001995,0.000155,-0.005
-0.00197,0.000155,-0.005
-0.001945,0.000155,-0.005
-0.00192,0.000155,-0.005
-0.001895,0.000155,-0.005
-0.00187,0.000155,-0.005
-0.001845,0.000155,-0.005
-0.00182,0.000155,-0.005
-0.001795,0.000155,-0.005
-0.00177,0.000155,-0.005
-0.001745,0.000155,-0.005
-0.00172,0.000155,-0.005
-0.001695,0.000155,-0.005
-0.00167,0.000155,-0.005
