x,y,d,s,T
0.00100000,-0.00317433,1.00000000,-0.63477736,0.00000000
0.00100000,-0.00314932,1.00000000,-0.62977431,0.00000000
0.00100000,-0.00312431,1.00000000,-0.62477126,0.00000000
0.00100000,-0.00309930,1.00000000,-0.61976821,0.00000000
0.00100000,-0.00307430,1.00000000,-0.61476516,0.00000000
0.00100000,-0.00304929,1.00000000,-0.60976211,0.00000000
0.00100000,-0.00302428,1.00000000,-0.60475906,0.00000000
0.00100000,-0.00299927,1.00000000,-0.59975601,0.00000000
0.00100000,-0.00297426,1.00000000,-0.59475296,0.00000000
0.00100000,-0.00294925,1.00000000,-0.58974991,0.00000000
0.00100000,-0.00292424,1.00000000,-0.58474686,0.00000000
0.00100000,-0.00289923,1.00000000,-0.57974381,0.00000000
0.00100000,-0.00287422,1.00000000,-0.57474076,0.00000000
0.00100000,-0.00284921,1.00000000,-0.56973771,0.00000000
0.00100000,-0.00282420,1.00000000,-0.56473466,0.00000000
0.00100000,-0.00279919,1.00000000,-0.55973161,0.00000000
0.00100000,-0.00277419,1.00000000,-0.55472856,0.00000000
0.00100000,-0.00274918,1.00000000,-0.54972551,0.00000000
0.00100000,-0.00272417,1.00000000,-0.54472246,0.00000000
0.00100000,-0.00269916,1.00000000,-0.53971941,0.00000000
0.00100000,-0.00267415,1.00000000,-0.53471636,0.00000000
0.00100000,-0.00264914,1.00000000,-0.52971331,0.00000000
0.00100000,-0.00262413,1.00000000,-0.52471026,0.00000000
0.00100000,-0.00259912,1.00000000,-0.51970721,0.00000000
0.00100000,-0.00257411,1.00000000,-0.51470416,0.00000000
0.00100000,-0.00254910,1.00000000,-0.50970111,0.00000000
0.00100000,-0.00252409,1.00000000,-0.50469806,0.00000000
0.00100000,-0.00249908,1.00000000,-0.49969501,0.00000000
0.00100000,-0.00247408,1.00000000,-0.49469196,0.00000000
0.00100000,-0.00244907,1.00000000,-0.48968891,0.00000000
0.00100000,-0.00242406,1.00000000,-0.48468586,0.00000000
0.00100000,-0.00239905,1.00000000,-0.47968281,0.00000000
0.00100000,-0.00237404,1.00000000,-0.47467976,0.00000000
0.00100000,-0.00234903,1.00000000,-0.46967671,0.00000000
0.00100000,-0.00232402,1.00000000,-0.46467366,0.00000000
0.00100000,-0.00229901,1.00000000,-0.45967061,0.00000000
0.00100000,-0.00227400,1.00000000,-0.45466756,0.00000000
0.00100000,-0.00224899,1.00000000,-0.44966451,0.00000000
0.00100000,-0.00222398,1.00000000,-0.44466146,0.00000000
0.00100000,-0.00219897,1.00000000,-0.43965841,0.00000000
0.00100000,-0.00217397,1.00000000,-0.43465536,0.00000000
0.00100000,-0.00214896,1.00000000,-0.42965231,0.00000000
0.00100000,-0.00212395,1.00000000,-0.42464926,0.00000000
0.00100000,-0.00209894,1.00000000,-0.41964621,0.00000000
0.00100000,-0.00207393,1.00000000,-0.41464316,0.00000000
0.00100000,-0.00204892,1.00000000,-0.40964011,0.00000000
0.00100000,-0.00202391,1.00000000,-0.40463706,0.00000000
0.00100000,-0.00199890,1.00000000,-0.39963401,0.00000000
0.00100000,-0.00197389,1.00000000,-0.39463096,0.00000000
0.00100000,-0.00194888,1.00000000,-0.38962791,0.00000000
0.00100000,-0.00192387,1.00000000,-0.38462486,0.00000000
0.00100000,-0.00189886,1.00000000,-0.37962181,0.00000000
0.00100000,-0.00187386,1.00000000,-0.37461876,0.00000000
0.00100000,-0.00184885,1.00000000,-0.36961571,0.00000000
0.00100000,-0.00182384,1.00000000,-0.36461266,0.00000000
0.00100000,-0.00179883,1.00000000,-0.35960961,0.00000000
0.00100000,-0.00177382,1.00000000,-0.35460656,0.00000000
0.00100000,-0.00174881,1.00000000,-0.34960351,0.00000000
0.00100000,-0.00172380,1.00000000,-0.34460046,0.00000000
0.00100000,-0.00169879,1.00000000,-0.33959741,0.00000000
0.00100000,-0.00167378,1.00000000,-0.33459436,0.00000000
0.00100000,-0.00164877,1.00000000,-0.32959131,0.00000000
0.00100000,-0.00162376,1.00000000,-0.32458826,0.00000000
0.00100000,-0.00159876,1.00000000,-0.31958521,0.00000000
0.00100000,-0.00157375,1.00000000,-0.31458216,0.00000000
0.00100000,-0.00154874,1.00000000,-0.30957911,0.00000000
0.00100000,-0.00152373,1.00000000,-0.30457606,0.00000000
0.00100000,-0.00149872,1.00000000,-0.29957301,0.00000000
0.00100000,-0.00147371,1.00000000,-0.29456996,0.00000000
0.00100000,-0.00144870,1.00000000,-0.28956691,0.00000000
0.00100000,-0.00142369,1.00000000,-0.28456386,0.00000000
0.00100000,-0.00139868,1.00000000,-0.27956081,0.00000000
0.00100000,-0.00137367,1.00000000,-0.27455776,0.00000000
0.00100000,-0.00134866,1.00000000,-0.26955471,0.00000000
0.00100000,-0.00132365,1.00000000,-0.26455166,0.00000000
0.00100000,-0.00129865,1.00000000,-0.25954861,0.00000000
0.00100000,-0.00127364,1.00000000,-0.25454556,0.00000000
0.00100000,-0.00124863,1.00000000,-0.24954251,0.00000000
0.00100000,-0.00122362,1.00000000,-0.24453946,0.00000000
0.00100000,-0.00119861,1.00000000,-0.23953641,0.00000000
